YHR185C,0,blue
YGR180C,0,blue
YER027C,0,blue
YNL015W,0,blue
YOR159C,1,red
YPR190C,1,red
YOR208W,0,blue
YBL058W,0,blue
YIL132C,0,blue
YBR239C,0,blue
YGL220W,0,blue
YKL205W,1,red
YNR012W,0,blue
YDR243C,1,red
YDR201W,1,red
YKL042W,1,red
YAL059W,0,blue
YDL127W,0,blue
YBL041W,1,red
YIL008W,0,blue
YGR204W,0,blue
YLR009W,1,red
YGR203W,0,blue
YDR395W,1,red
YDL165W,1,red
YNL172W,1,red
YGR253C,1,red
YOL021C,1,red
YPL217C,1,red
YDR280W,1,red
YBR281C,0,blue
YGL240W,0,blue
YJL001W,1,red
YNL330C,0,blue
YPL016W,1,red
YDR002W,1,red
YML022W,0,blue
YCR035C,1,red
YGR264C,1,red
YDL070W,0,blue
YPL037C,0,blue
YJL039C,1,red
YGR158C,1,red
YPR137C-B,0,blue
YGR195W,1,red
YPL125W,1,red
YPL192C,0,blue
YPL001W,0,blue
YGR013W,1,red
YOL001W,0,blue
YPL014W,0,blue
YMR285C,0,blue
YGL075C,1,red
YGR098C,1,red
YDL053C,0,blue
YER068W,0,blue
YJR029W,0,blue
YBR202W,1,red
YOR197W,0,blue
YKL062W,0,blue
YNL016W,0,blue
YDL124W,0,blue
YPL209C,1,red
YHL027W,0,blue
YDR091C,1,red
YHR069C,1,red
YNL232W,1,red
YMR213W,1,red
YLR271W,0,blue
YOL117W,0,blue
YPL266W,1,red
YGR178C,0,blue
YGR134W,0,blue
YOR157C,1,red
YGL175C,0,blue
YPR141C,0,blue
YHL009C,0,blue
YOR083W,0,blue
YNL027W,0,blue
YLR154C,0,blue
YLR384C,0,blue
YLR401C,0,blue
YIR011C,1,red
YDR005C,0,blue
YFR047C,0,blue
YCL026C-A,0,blue
YGR211W,1,red
YHR121W,0,blue
YIL149C,0,blue
YGL061C,1,red
YGR085C,0,blue
YHR172W,1,red
YLR150W,0,blue
YGL227W,0,blue
YER160C,0,blue
YOR372C,1,red
YGL174W,0,blue
YPL226W,0,blue
YPL048W,0,blue
YNL309W,0,blue
YLR102C,0,blue
YPL269W,0,blue
YDL063C,0,blue
YPL219W,0,blue
YBL001C,0,blue
YGL241W,0,blue
YER162C,0,blue
YER057C,0,blue
YFL007W,0,blue
YGR113W,1,red
YAL054C,0,blue
YDR399W,0,blue
YOR141C,0,blue
YNL112W,1,red
YDR118W,1,red
YKL069W,0,blue
YLR254C,0,blue
YOR028C,0,blue
YOL093W,0,blue
YOR006C,0,blue
YLR231C,0,blue
YNL077W,0,blue
YCR065W,0,blue
YDR223W,0,blue
YOR257W,1,red
YGL250W,0,blue
YLR094C,0,blue
YOL111C,0,blue
YMR135C,0,blue
YOR145C,1,red
YHR097C,0,blue
YKR038C,1,red
YNL281W,0,blue
YIR017C,0,blue
YIL097W,0,blue
YKR022C,1,red
YJL019W,1,red
YKL058W,1,red
YKR037C,1,red
YDL216C,0,blue
YPL131W,1,red
YCL050C,0,blue
YLR136C,0,blue
YER036C,1,red
YGR140W,1,red
YJL122W,0,blue
YDR423C,0,blue
YDL111C,1,red
YGR205W,0,blue
YBR057C,0,blue
YGL192W,0,blue
YNL045W,0,blue
YLR274W,1,red
YOR373W,1,red
YDL235C,1,red
YOR298C-A,0,blue
YER084W,0,blue
YPL146C,1,red
YFL028C,0,blue
YJR050W,0,blue
YOL068C,0,blue
YBR058C,0,blue
YOL142W,1,red
YPL247C,0,blue
YOR023C,0,blue
YGL157W,0,blue
YLR011W,0,blue
YER028C,0,blue
YDR361C,1,red
YDR051C,0,blue
YPR172W,0,blue
YDL166C,1,red
YER139C,0,blue
YDR184C,0,blue
YHR207C,0,blue
YPL046C,0,blue
YIL017C,0,blue
YOR060C,1,red
YOL151W,0,blue
YCR082W,0,blue
YOR209C,0,blue
YBL084C,1,red
YBL074C,1,red
YDR179C,0,blue
YPL245W,0,blue
YHR214C-B,0,blue
YLR410W-B,0,blue
YDL129W,0,blue
YGL058W,0,blue
YPL064C,0,blue
YGR269W,0,blue
YLR265C,0,blue
YOL089C,0,blue
YLR135W,0,blue
YOR173W,0,blue
YLR118C,0,blue
YLR456W,0,blue
YDR520C,0,blue
YKR083C,1,red
YKL183W,0,blue
YCR059C,0,blue
YMR278W,0,blue
YMR067C,0,blue
YHR049W,0,blue
YOR194C,1,red
YDR016C,1,red
YOR275C,0,blue
YNL196C,0,blue
YLR270W,0,blue
YGL128C,1,red
YLR266C,0,blue
YKL052C,1,red
YDR132C,0,blue
YER168C,1,red
YJR047C,0,blue
YMR009W,0,blue
YMR127C,0,blue
YJR025C,0,blue
YNL289W,0,blue
YJR146W,0,blue
YKL024C,1,red
YMR025W,0,blue
YOR243C,0,blue
YKR018C,0,blue
YLR017W,0,blue
YPL133C,0,blue
YHR187W,0,blue
YMR233W,0,blue
YHR034C,0,blue
YER104W,1,red
YIR018W,0,blue
YHR087W,0,blue
YIL145C,0,blue
YPL260W,0,blue
YIL071C,0,blue
YGR151C,0,blue
YML031W,1,red
YJR136C,1,red
YLR032W,0,blue
YKR072C,0,blue
YNR027W,0,blue
YPL208W,0,blue
YBR012W-B,0,blue
YGR200C,0,blue
YAL061W,0,blue
YIL110W,0,blue
YMR180C,0,blue
YIL082W-A,0,blue
YGL162W,0,blue
YOR258W,0,blue
YDR531W,1,red
YDR012W,0,blue
YJR069C,0,blue
YJR084W,0,blue
YOL017W,0,blue
YOR129C,0,blue
YOR283W,0,blue
YOR172W,0,blue
YPL201C,0,blue
YPL086C,0,blue
YPL024W,0,blue
YLR301W,0,blue
YDR305C,0,blue
YML014W,0,blue
YLR063W,0,blue
YPR118W,0,blue
YDR530C,0,blue
YNL284C-B,0,blue
YMR045C,0,blue
YGR161C-D,0,blue
YBL005W-B,0,blue
YNR009W,0,blue
YBR111W-A,0,blue
YKL038W,0,blue
YPL096W,0,blue
YKL017C,0,blue
YKR064W,0,blue
YNL126W,1,red
YJR027W,0,blue
YNL072W,0,blue
YER038C,1,red
YOR138C,0,blue
YBR158W,1,red
YKR080W,0,blue
YNL141W,0,blue
YDR363W,0,blue
YDR140W,0,blue
YHR046C,0,blue
YPL090C,0,blue
YOR025W,0,blue
YNL224C,0,blue
YNL096C,0,blue
YDR252W,0,blue
YGL169W,1,red
YPR189W,0,blue
YBL054W,0,blue
YDL115C,0,blue
YKL122C,1,red
YDL092W,1,red
YPL243W,1,red
YDR063W,0,blue
YGR185C,1,red
YDR111C,0,blue
YOR162C,0,blue
YEL038W,0,blue
YNL036W,1,red
YOR096W,0,blue
YPR051W,0,blue
YLR228C,0,blue
YBL014C,1,red
YDL110C,0,blue
YBR156C,0,blue
YKL086W,0,blue
YPL253C,0,blue
YAL033W,1,red
YKR079C,1,red
YLR437C,0,blue
YNR046W,1,red
YAL013W,0,blue
YJR097W,0,blue
YPR102C,0,blue
YOL064C,0,blue
YBL097W,1,red
YOL032W,0,blue
YBL099W,0,green
YBR020W,0,green
YBR039W,0,green
YBR118W,0,green
YBR127C,0,green
YBR196C,1,red
YCL018W,0,green
YDL126C,1,red
YDR099W,0,green
YER177W,0,green
YFL039C,1,red
YGR240C,0,green
YGR256W,0,green
YJL138C,0,green
YLR180W,0,green
YNL030W,0,green
YOL139C,1,red
YOR332W,0,green
YBR055C,1,red
YBR069C,0,green
YBR234C,1,red
YCR002C,0,green
YCR009C,0,green
YDL029W,1,red
YDL047W,0,green
YDL101C,0,green
YDL132W,1,red
YDL225W,0,green
YDR388W,0,green
YER025W,1,red
YER133W,1,red
YGL004C,0,green
YGL137W,1,red
YGL190C,0,green
YGR083C,1,red
YHR135C,0,green
YJR007W,1,red
YKL103C,0,green
YKR026C,0,green
YLR175W,1,red
YLR314C,1,red
YML064C,1,red
YMR246W,0,green
YNL189W,1,red
YNR031C,0,green
YOR212W,0,green
YOR260W,1,red
YOR351C,0,green
YPL203W,1,red
YPR178W,1,red
YBL039C,0,green
YBR072W,0,green
YDL097C,1,red
YDL147W,1,red
YDR148C,0,green
YDR394W,1,red
YFL037W,1,red
YHR027C,1,red
YIL075C,1,red
YJL008C,1,red
YJR045C,1,red
YJR121W,0,green
YLR216C,0,green
YLR259C,1,red
YML085C,1,red
YMR205C,0,green
YNL064C,0,green
YOR151C,1,red
YCR088W,1,red
YDL134C,0,green
YDL188C,0,green
YEL051W,0,green
YFL016C,0,green
YML123C,0,green
YOR261C,1,red
YPL235W,1,red
YAL021C,0,green
YAR007C,1,red
YBR198C,1,red
YBR217W,0,green
YBR272C,0,green
YDL017W,1,red
YDL059C,0,green
YDL200C,0,green
YDR127W,0,green
YER012W,1,red
YER171W,1,red
YFR004W,1,red
YFR010W,0,green
YFR052W,1,red
YGR232W,0,green
YHR030C,0,green
YHR200W,0,green
YIL066C,0,green
YJR076C,1,red
YKL166C,1,red
YMR001C,1,red
YNL161W,1,red
YOL094C,1,red
YOR181W,1,red
YOR259C,1,red
YPR108W,1,red
YDL025C,0,green
YDL213C,0,green
YDR386W,0,green
YER006W,1,red
YFR028C,1,red
YGR097W,0,green
YGR103W,1,red
YGR254W,0,green
YHR052W,1,red
YIL035C,0,green
YKR081C,1,red
YMR290C,1,red
YNL061W,1,red
YNL230C,0,green
YOR061W,0,green
YOR267C,0,green
YOR272W,1,red
YOR361C,1,red
YPL043W,1,red
YPL093W,1,red
YPL141C,0,green
YJR068W,1,red
YNL290W,1,red
YPL240C,0,green
YDL185W,0,green
YDL229W,0,green
YDR190C,1,red
YDL145C,1,red
YGL049C,0,green
YGR162W,0,green
YHR086W,1,red
YMR186W,0,green
YDL155W,1,red
YDR216W,0,green
YER021W,1,red
YIL128W,0,green
YJL130C,0,green
YNL113W,1,red
YOR119C,1,red
YOR341W,1,red
YDR128W,0,green
YJL117W,0,green
YMR284W,0,green
YPL140C,0,green
YGL200C,0,green
YJL002C,1,red
YDR211W,1,red
YIL142W,1,red
YLR191W,0,green
YOL133W,1,red
YDR335W,0,green
YHL004W,0,green
YER165W,1,red
YNL243W,1,red
YNL298W,0,green
YGL005C,0,green
YLR293C,1,red
YOL132W,0,green
YPL204W,1,red
YDR307W,0,green
YER118C,0,green
YGL104C,0,green
YPR111W,1,red
YGR052W,0,green
YGL143C,0,green
YHL008C,0,green
YMR109W,0,green
YBR160W,1,red
YIL061C,1,red
YHR016C,0,green
YGL161C,0,green
YGL198W,0,green
YJL020C,0,green
YMR032W,1,red
YJL069C,1,red
YAL016W,0,green
YGL019W,0,green
YGR090W,1,red
YLR096W,0,green
YNL132W,1,red
YOR039W,0,green
YBL026W,1,red
YDR238C,1,red
YBR108W,0,green
YEL011W,0,green
YER125W,1,red
YIL095W,0,green
YIL156W,0,green
YIR003W,0,green
YNL094W,0,green
YPR171W,0,green
YHR197W,1,red
YNL182C,1,red
YOR005C,0,green
YGR290W,0,green
YHR107C,1,red
YIL139C,0,green
YMR088C,0,green
YPR014C,0,green
YIL046W,1,red
YDR376W,1,red
YNL025C,0,green
YHR082C,1,red
YBL080C,0,green
YDR477W,0,green
YNL093W,0,green
YNL138W,1,red
YHR158C,0,green
YBR214W,0,green
YCR024C-A,0,green
YJR143C,0,green
YMR250W,0,green
YNL163C,1,red
YNL276C,0,green
YDR350C,0,green
YMR282C,0,green
YFR026C,0,green
YGL165C,0,green
YLR076C,1,red
YML109W,0,green
YFR024C-A,0,green
YBL007C,0,green
YER082C,1,red
YJL095W,0,green
YHR166C,1,red
YJL187C,0,green
YLR291C,1,red
YPL070W,0,green
YJR090C,0,green
YLR261C,0,green
YOR390W,0,green
YDR480W,0,green
YER167W,0,green
YGL057C,0,green
YGL158W,0,green
YJL076W,1,red
YPL049C,0,green
YPR137C-A,0,green
YBR251W,0,green
YCR057C,1,red
YJL098W,0,green
YKL008C,0,green
YOR244W,1,red
YIL112W,0,green
YEL063C,0,green
YGL009C,0,green
YBR103W,0,green
YDR228C,1,red
YNL317W,1,red
YGR092W,0,green
YLR281C,0,green
YMR142C,0,green
YKL129C,0,green
YMR123W,0,green
YDL008W,1,red
YBR004C,1,red
YPL231W,1,red
YPL112C,0,green
YER129W,0,green
YAL007C,0,green
YNL226W,0,green
YJR073C,0,green
YJL139C,0,green
YLR363C,0,green
YOR076C,1,red
YAR019C,1,red
YGL028C,0,green
YBR261C,0,green
YFR012W,0,green
YPL237W,1,red
YIL131C,0,green
YNL178W,1,red
YEL049W,0,green
YLL029W,0,green
YDR507C,0,green
YHR083W,1,red
YKL179C,0,green
YBR115C,0,green
YNL191W,0,green
YDR441C,0,green
YER161C,0,green
YBR079C,1,red
YMR309C,1,red
YJR117W,0,green
YGL001C,1,red
YOR084W,0,green
YPR041W,1,red
YIR035C,0,green
YJL035C,1,red
YDR428C,0,green
YOR325W,0,green
YNR018W,0,green
YDR461W,0,green
YLL046C,0,green
YDL178W,0,green
YGL036W,0,green
YIR004W,1,red
YLR258W,0,green
YDR227W,0,green
YMR041C,0,green
YNL142W,0,green
YKR031C,0,green
YNL028W,1,red
YBL033C,0,green
YDR277C,0,green
YCL076W,0,green
YDR283C,0,green
YKL153W,1,red
YKR084C,0,green
YNL104C,0,green
YJL160C,0,green
YJL174W,1,red
YER137C,0,green
YOR356W,0,green
YGR168C,0,green
YDR413C,1,red
YOR284W,0,green
YPR021C,0,green
YGR126W,0,green
YBR204C,0,green
YLR225C,0,green
YDR275W,0,green
YGL239C,1,red
YKL013C,1,red
YNR042W,0,green
YOL124C,0,green
