Gene names  (ordered locus ),0.0,0.0,0.0
YAL029C,0.0140845070423,0.0173255246462,0.0
YGR241C,0.0229321277295,0.50439238653,0.0
YHR161C,0.0229321277295,0.50439238653,0.0
YDR373W,0.0170695816691,0.0990727183992,0.0
YDR309C,0.0147657059523,0.375549048316,0.0
YBR133C,0.0140845070423,0.0173255246462,0.0
YNL272C,0.0199470531026,0.422645192777,0.0
YGL106W,0.0140845070423,0.0173255246462,0.0
YCR030C,0.0140845070423,0.0173255246462,0.0
YCL024W,0.0140845070423,0.0173255246462,0.0
YNL078W,0.0147657059523,0.375549048316,0.0
YPR122W,0.0140845070423,0.0173255246462,0.0
YJR092W,0.0140845070423,0.0173255246462,0.0
YPR188C,0.0140845070423,0.0173255246462,0.0
YPL242C,0.0140845070423,0.0173255246462,0.0
YER032W,0.0140845070423,0.0173255246462,0.0
YER124C,0.0140845070423,0.0173255246462,0.0
YPL158C,0.0140845070423,0.0173255246462,0.0
YKL101W,0.0140845070423,0.0173255246462,0.0
YOR264W,0.0140845070423,0.0173255246462,0.0
YOL070C,0.0199470531026,0.422645192777,0.0
YNL152W,0.0140845070423,0.0173255246462,0.0
YOR326W,0.0140845070423,0.0173255246462,0.0
YHR061C,0.0147657059523,0.375549048316,0.0
YCR038C,0.0147657059523,0.375549048316,0.0
YJL187C,0.0147063975895,0.409712054661,0.000621890547264
YDR150W,0.0140845070423,0.0173255246462,0.0
YLR313C,0.0147657059523,0.375549048316,0.0
YLR190W,0.0170695816691,0.0990727183992,0.0
YDR496C,0.0147063975895,0.409712054661,0.000621890547264
YLR019W,0.00518134715026,0.0470961444607,0.0
YLR343W,0.00518134715026,0.0470961444607,0.0
YCL025C,0.00518134715026,0.0470961444607,0.0
YML072C,0.00518134715026,0.0470961444607,0.0
YOR161C,0.00518134715026,0.0470961444607,0.0
YOR071C,0.00518134715026,0.0470961444607,0.0
YOR384W,0.00518134715026,0.0470961444607,0.0
YGR131W,0.00518134715026,0.0470961444607,0.0
YNL087W,0.0110985069136,0.0883357735481,0.0
YLR121C,0.00518134715026,0.0470961444607,0.0
YLR332W,0.00518134715026,0.0470961444607,0.0
YIL140W,0.00518134715026,0.0470961444607,0.0
YCR028C,0.00518134715026,0.0470961444607,0.0
YOR047C,0.00878831232439,0.521229868228,0.000621890547264
YLR194C,0.00518134715026,0.0470961444607,0.0
YBR078W,0.00518134715026,0.0470961444607,0.0
