YAL001C,2.565079365079365,6.316666666666666,0.0
YAL003W,2.5204545454545455,9.100000000000001,0.0
YAL012W,0.6333333333333333,0.0,0.0
YAL025C,0.180675099548339,2.6944444444444446,0.0
YAL032C,0.5532950967161493,14.083333333333332,0.0
YAL033W,6.066666666666667,7.870707070707071,0.0
YAL035W,7.905672981168218,210.49854589854587,0.0
YAL038W,0.0,0.0,0.0
YAL041W,0.8613199665831245,20.348484848484848,0.0
YAL043C,4.076388188737245,25.705952380952382,0.0
YAR007C,3.5343756338197627,30.004847345636822,10.0
YAR008W,1.1333333333333333,1.2,0.0
YAR019C,0.6666666666666666,0.0,0.0
YBL003C,6.611224346332649,166.86666666666667,2.0
YBL004W,41.101001068530856,897.6972083472086,0.0
YBL014C,0.9123463739562812,13.666666666666666,0.0
YBL018C,6.066666666666667,7.870707070707071,0.0
YBL020W,0.0,0.0,0.0
YBL023C,14.203315465022785,47.531026429710636,0.0
YBL026W,0.8894616977225672,18.418128654970758,0.0
YBL030C,0.21666666666666667,0.0,0.0
YBL034C,1.2,0.0,0.0
YBL035C,3.5305385790679904,19.67142857142857,0.0
YBL041W,29.47171484680952,473.0000000000001,578.0
YBL050W,1.2777777777777777,23.33333333333334,4.5
YBL074C,24.763522099496004,821.5,0.0
YBL076C,0.0,0.0,0.0
YBL077W,0.0,0.0,0.0
YBL084C,8.682658569500674,16.795238095238098,0.0
YBL092W,76.673345371238,291.9999999999999,0.0
YBL097W,0.0,0.0,0.0
YBL102W,0.0,0.0,0.0
YBL105C,1.0204761904761905,5.712121212121212,0.0
YBR004C,0.0,0.0,0.0
YBR009C,2.4425867874143736,13.683473389355742,0.0
YBR011C,0.0,0.0,0.0
YBR024W,1.0,0.0,0.0
YBR038W,0.0,0.0,0.0
YBR049C,1.4727364139128847,28.549999999999997,0.0
YBR055C,26.841708167559055,638.3333333333333,0.0
YBR060C,15.160344450530028,125.34415584415584,102.0
YBR070C,0.0,0.0,0.0
YBR079C,9.313796368668255,257.1781746031746,394.5
YBR080C,0.09444444444444444,2.05,0.0
YBR087W,5.846843615494977,68.95238095238096,0.0
YBR088C,3.485294117647059,10.041666666666666,50.0
YBR089W,0.0,0.0,0.0
YBR091C,2.007142857142857,6.4,0.0
YBR102C,2.1329521750673193,7.166666666666666,0.0
YBR106W,0.0,0.0,0.0
YBR109C,2.220651362448675,22.57962037962038,0.0
YBR112C,0.18415032679738563,1.1818181818181819,0.0
YBR121C,0.3333333333333333,2.75,0.0
YBR123C,2.579365079365079,5.623809523809523,0.0
YBR124W,0.0,0.0,0.0
YBR135W,0.37029911690445416,18.78181818181818,0.0
YBR136W,2.837086656034024,8.153634085213033,0.0
YBR140C,0.503968253968254,2.6944444444444446,0.0
YBR142W,36.01636784360169,1519.3333333333335,0.0
YBR143C,3.67193340289598,90.75,0.0
YBR152W,0.28451380552220884,9.333333333333332,0.0
YBR154C,15.650405364935398,237.7277777777778,168.0
YBR155W,0.6318104514533086,6.800000000000001,0.0
YBR158W,0.0,0.0,0.0
YBR160W,0.8695652173913044,14.35487012987013,0.0
YBR167C,6.066666666666667,10.588888888888889,0.0
YBR168W,0.0,0.0,0.0
YBR190W,0.0,0.0,0.0
YBR192W,0.0,0.0,0.0
YBR193C,0.2187589887881563,17.517857142857142,4.0
YBR196C,0.14646464646464646,0.0,0.0
YBR198C,7.104150332761266,124.25000000000001,62.0
YBR200W,0.8902979545394406,22.25,0.0
YBR202W,14.779474885312638,41.654403053087265,0.0
YBR211C,0.0,0.0,0.0
YBR234C,3.6252164502164503,23.428571428571434,0.0
YBR237W,0.0,0.0,0.0
YBR243C,0.0,0.0,0.0
YBR247C,9.716287925218815,140.16939726939728,0.0
YBR252W,0.0,0.0,0.0
YBR253W,7.358486520552982,160.5,24.0
YBR254C,1.4285714285714284,7.2,0.0
YBR257W,6.261111111111111,11.333333333333334,0.0
YBR265W,0.0,0.0,0.0
YCL004W,0.0,0.0,0.0
YCL017C,0.0,0.0,0.0
YCL028W,0.13157894736842105,6.0,0.0
YCL031C,22.869489410547725,551.65,0.0
YCL043C,0.0,0.0,0.0
YCL052C,0.0,0.0,0.0
